model,eta_target,grid,variant,trial,accepted_step_candidate,t_start,dt_try,t_trial,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,solver_converged,violates_guard,accepted
M1,0.1,32,aligned_guard_1p1,1,1,0.0,1e-06,1e-06,0.009013284667245906,4,4,1.1321937296551507e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,2,2,1e-06,1.1e-06,2.1000000000000002e-06,0.009857784898884841,4,4,1.5640154085053923e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,3,3,2.1000000000000002e-06,1.21e-06,3.3100000000000005e-06,0.01077512796701578,5,5,5.087364889896329e-09,True,False,True
M1,0.1,32,aligned_guard_1p1,4,4,3.3100000000000005e-06,1.3310000000000003e-06,4.641000000000001e-06,0.011770296182470342,5,5,7.129142097502218e-09,True,False,True
M1,0.1,32,aligned_guard_1p1,5,5,4.641000000000001e-06,1.4641000000000003e-06,6.105100000000001e-06,0.012848340323119828,5,5,1.0655230220599632e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,6,6,6.105100000000001e-06,1.6105100000000006e-06,7.715610000000002e-06,0.014014316179203885,5,5,1.554125976741851e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,7,7,7.715610000000002e-06,1.7715610000000007e-06,9.487171000000002e-06,0.015273206776659696,5,5,2.2636237267852154e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,8,8,9.487171000000002e-06,1.948717100000001e-06,1.1435888100000002e-05,0.016629829174298644,5,5,3.2429295061975254e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,9,9,1.1435888100000002e-05,2.1435888100000012e-06,1.3579476910000003e-05,0.018088725143854175,5,5,4.6082277798043355e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,10,10,1.3579476910000003e-05,2.3579476910000015e-06,1.5937424601000003e-05,0.019654035643632363,5,5,6.521390816720477e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,11,11,1.5937424601000003e-05,2.5937424601000017e-06,1.8531167061100006e-05,0.021329359812077,5,5,9.061959664465996e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,12,12,1.8531167061100006e-05,2.853116706110002e-06,2.1384283767210007e-05,0.023117600247222078,5,5,1.2529483720261852e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,13,13,2.1384283767210007e-05,3.1384283767210024e-06,2.452271214393101e-05,0.025020797591709134,5,5,1.7113337663785937e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,14,14,2.452271214393101e-05,3.452271214393103e-06,2.7974983358324114e-05,0.027039958872318234,5,5,2.3145376304283376e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,15,15,2.7974983358324114e-05,3.7974983358324136e-06,3.177248169415653e-05,0.029174885573776198,5,5,3.0978849039383337e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,16,16,3.177248169415653e-05,4.177248169415655e-06,3.5949729863572185e-05,0.03142400894478362,5,5,4.0998749923271406e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,17,17,3.5949729863572185e-05,4.594972986357221e-06,4.0544702849929404e-05,0.03378424138580209,5,5,5.366309951715755e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,18,18,4.0544702849929404e-05,5.0544702849929435e-06,4.559917313492235e-05,0.03625085376683075,5,5,6.945229084595284e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,19,19,4.559917313492235e-05,5.559917313492238e-06,5.115909044841459e-05,0.038817388966682166,5,5,8.885527046327266e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,20,20,5.115909044841459e-05,6.115909044841462e-06,5.727499949325605e-05,0.04147562161986563,5,5,1.1237416534719246e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,21,21,5.727499949325605e-05,6.727499949325609e-06,6.400249944258165e-05,0.044215572851808896,5,5,1.4051302301200028e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,22,22,6.400249944258165e-05,7.40024994425817e-06,7.140274938683982e-05,0.047025586604454536,5,5,1.7370194207869728e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,23,23,7.140274938683982e-05,8.140274938683989e-06,7.954302432552381e-05,0.049892471040353055,6,6,1.588538917286761e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,24,24,7.954302432552381e-05,8.954302432552388e-06,8.84973267580762e-05,0.05280170462227427,6,6,1.9840803030534656e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,25,25,8.84973267580762e-05,9.849732675807628e-06,9.834705943388383e-05,0.055737702135942487,6,6,2.4528255287025523e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,26,26,9.834705943388383e-05,1.0834705943388392e-05,0.00010918176537727222,0.05868413147630266,6,6,2.9896987768028396e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,27,27,0.00010918176537727222,1.1918176537727232e-05,0.00012109994191499945,0.06162426805175072,6,6,3.5904180094389546e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,28,28,0.00012109994191499945,1.3109994191499957e-05,0.0001342099361064994,0.06454137051330996,6,6,4.263626933265752e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,29,29,0.0001342099361064994,1.4420993610649954e-05,0.00014863092971714937,0.0674190596536692,6,6,5.00440621264987e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,30,30,0.00014863092971714937,1.586309297171495e-05,0.00016449402268886432,0.07024168194979376,6,6,5.820953008557851e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,31,31,0.00016449402268886432,1.7449402268886447e-05,0.00018194342495775077,0.07299464040395744,6,6,6.662962141570037e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,32,32,0.00018194342495775077,1.9194342495775094e-05,0.00020113776745352586,0.07566467792673069,6,6,7.567181708830336e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,33,33,0.00020113776745352586,2.1113776745352607e-05,0.00022225154419887848,0.0782401021859968,6,6,8.506240528063472e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,34,34,0.00022225154419887848,2.322515441988787e-05,0.00024547669861876636,0.08071094518505917,6,6,9.450302624314264e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,35,35,0.00024547669861876636,2.554766986187666e-05,0.000271024368480643,0.08306905535033254,6,6,1.0420019970867062e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,36,36,0.000271024368480643,2.8102436848064327e-05,0.00029912680532870735,0.0853081241507872,6,6,1.1372192079138199e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,37,37,0.00029912680532870735,3.091268053287076e-05,0.0003300394858615781,0.08742365286897005,6,6,1.2323295185929553e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,38,38,0.0003300394858615781,3.4003948586157844e-05,0.0003640434344477359,0.08941286785265332,6,6,1.3219330057190714e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,39,39,0.0003640434344477359,3.7404343444773634e-05,0.00040144777789250956,0.09127459428885637,6,6,1.4092420527423785e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,40,40,0.00040144777789250956,4.0980016110945664e-05,0.0004424277940034552,0.09266770061058739,6,6,1.4587509373018845e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,41,41,0.0004424277940034552,4.422254554815581e-05,0.00048665033955161104,0.09265661102561988,6,6,1.380644301116315e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,42,42,0.00048665033955161104,4.772735054590775e-05,0.0005343776900975188,0.09263269329372022,6,6,1.3105270711111063e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,43,43,0.0005343776900975188,5.1523224521361614e-05,0.0005859009146188804,0.0926099425214065,6,6,1.2473108516999033e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,44,44,0.0005859009146188804,5.56346577036825e-05,0.0006415355723225629,0.09258829867487609,6,6,1.1931901718785533e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,45,45,0.0006415355723225629,6.0088216869653974e-05,0.0007016237891922169,0.09256758381453417,6,6,1.1429695513489003e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,46,46,0.0007016237891922169,6.49128068310015e-05,0.0007665365960232184,0.09254763839518436,6,6,1.0962087818678642e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,47,47,0.0007665365960232184,7.013988466547319e-05,0.0008366764806886915,0.09252831914367633,6,6,1.0546015274159438e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,48,48,0.0008366764806886915,7.580369481970296e-05,0.0009124801755083945,0.09250949611990077,6,6,1.0175820785060676e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,49,49,0.0009124801755083945,8.194152816642137e-05,0.0009944217036748158,0.09249105020288678,6,6,9.812729777412399e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,50,50,0.0009944217036748158,8.859400773012723e-05,0.001083015711404943,0.09247287091480283,6,6,9.486628605953649e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,51,51,0.001083015711404943,9.580540417280947e-05,0.0011788211155777525,0.0924548545019947,6,6,9.171067194870511e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,52,52,0.0011788211155777525,0.00010362398458021748,0.00128244510015797,0.09243690220632887,6,6,8.895775799652788e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,53,53,0.00128244510015797,0.00011210239861664541,0.0013945474987746152,0.09241891867038235,6,6,8.629083529193729e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,54,54,0.0013945474987746152,0.00012129810673988233,0.0015158456055144975,0.0924008104272405,6,6,8.381640701754534e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,55,55,0.0015158456055144975,0.0001312738559099506,0.0016471194614244482,0.09238248443063192,6,6,8.143692964713862e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,56,56,0.0016471194614244482,0.00014209820911292054,0.0017892176705373687,0.09236384658444048,6,6,7.943119585666613e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,57,57,0.0017892176705373687,0.00015384613608855293,0.0019430638066259217,0.09234480023287733,6,6,7.735397610299954e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,58,58,0.0019430638066259217,0.00016659967394003786,0.0021096634805659598,0.09232524457435123,6,6,7.549756890692192e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,59,59,0.0021096634805659598,0.00018044866786772718,0.0022901121484336867,0.09230507296397479,6,6,7.379988800387327e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,60,60,0.0022901121484336867,0.0001954916041701776,0.0024856037526038645,0.09228417107233547,6,6,7.236985269871652e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,61,61,0.0024856037526038645,0.0002118365499723074,0.0026974403025761718,0.09226241487232567,6,6,7.096783169212165e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,62,62,0.0026974403025761718,0.00022960221696500196,0.002927042519541174,0.0922396684319336,6,6,6.972901403539621e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,63,63,0.002927042519541174,0.00024891916988451916,0.003175961689425693,0.09221578149905382,6,6,6.87709530398373e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,64,64,0.003175961689425693,0.0002699312046572779,0.0034458928940829707,0.09219058687388258,6,6,6.791441047006927e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,65,65,0.0034458928940829707,0.0002927969262486048,0.0037386898203315756,0.09216389757349694,6,6,6.733059438676422e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,66,66,0.0037386898203315756,0.0003176915624853118,0.004056381382816887,0.09213550379848703,6,6,6.69896612764359e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,67,67,0.004056381382816887,0.000344809057733213,0.0044011904405501,0.09210516970839454,6,6,6.659538914388066e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,68,68,0.0044011904405501,0.00037436449965282115,0.004775554940202921,0.0920726299960202,6,6,6.63186239625423e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,69,69,0.004775554940202921,0.0004065969438138163,0.005182151884016738,0.09203758621616802,6,6,6.599359984605872e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,70,70,0.005182151884016738,0.0004417727153978647,0.005623924599414603,0.09199970277097023,6,6,6.548759675681745e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,71,71,0.005623924599414603,0.00048018928549980333,0.006104113884914406,0.09235904193838688,6,6,6.486226596937002e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,72,72,0.006104113884914406,0.0005199158365243109,0.006624029721438717,0.09309268534444047,6,6,6.293032453418294e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,73,73,0.006624029721438717,0.0005584926835020777,0.007182522404940795,0.0931062089190103,6,6,5.9087010084179075e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,74,74,0.007182522404940795,0.0005998447257023323,0.007782367130643127,0.09766644188486369,6,6,5.8409381267611897e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,75,75,0.007782367130643127,0.0006141769006077573,0.008396544031250884,0.10148768133987227,6,6,4.81666723151209e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,76,76,0.008396544031250884,0.0006051738422823351,0.009001717873533219,0.1008178951722174,6,6,3.5392402912685676e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,77,77,0.009001717873533219,0.0006002643094745984,0.009601982183007817,0.10007548165589526,6,6,2.881643108150055e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,78,78,0.009601982183007817,0.000599811561775519,0.010201793744783336,0.09948331920665351,6,6,2.502190514996988e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,79,79,0.010201793744783336,0.0006029267685867514,0.010804720513370088,0.09900858714051548,5,5,1.9075319956175163e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,80,80,0.010804720513370088,0.0006089641171538611,0.01141368463052395,0.0986198875059078,5,5,1.8178545955790617e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,81,81,0.01141368463052395,0.0006174861202486985,0.012031170750772648,0.09829577798308285,5,5,1.765090816743451e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,82,82,0.012031170750772648,0.0006281919050022379,0.012659362655774886,0.09802138506956394,5,5,1.7345311244613106e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,83,83,0.012659362655774886,0.0006408723000153711,0.013300234955790257,0.09778604689052271,5,5,1.7185748537655603e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,84,84,0.013300234955790257,0.0006553821535835942,0.013955617109373852,0.09758189786554651,5,5,1.7135547425643572e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,85,85,0.013955617109373852,0.000671622675843643,0.014627239785217495,0.09740299222182652,5,5,1.7167402116490401e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,86,86,0.014627239785217495,0.0006895298188725896,0.015316769604090084,0.09724474007579256,5,5,1.726493823970837e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,87,87,0.015316769604090084,0.0007090664423959281,0.01602583604648601,0.09710353236954129,5,5,1.7424858252227866e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,88,88,0.01602583604648601,0.0007302169396860611,0.01675605298617207,0.0969764842028613,5,5,1.7629054730653824e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,89,89,0.01675605298617207,0.000752983515218544,0.017509036501390615,0.09686125477971928,5,5,1.787495296274376e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,90,90,0.017509036501390615,0.0007773836059949566,0.01828642010738557,0.09675591831189084,5,5,1.8159173743779145e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,91,91,0.01828642010738557,0.0008034481193068474,0.019089868226692418,0.09665886963937316,5,5,1.8472452950501945e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,92,92,0.019089868226692418,0.0008312202721844884,0.019921088498876905,0.09656875401227512,5,5,1.8810623196771305e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,93,93,0.019921088498876905,0.0008607548898050707,0.020781843388681977,0.09648441401211502,5,5,1.9169333219460107e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,94,94,0.020781843388681977,0.0008921180675844603,0.021673961456266436,0.09640484884329205,5,5,1.9544618210691924e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,95,95,0.021673961456266436,0.0009253871338303901,0.022599348590096827,0.09632918269456828,5,5,1.9928230996027345e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,96,96,0.022599348590096827,0.0009606508722953902,0.023559999462392216,0.0962566398526634,6,6,1.762256784830221e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,97,97,0.023559999462392216,0.0009980099801591082,0.024558009442551324,0.09618652486452063,6,6,1.7876235173505266e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,98,98,0.024558009442551324,0.0010375777496534073,0.02559558719220473,0.09611820665473027,6,6,1.8107211075177333e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,99,99,0.02559558719220473,0.001079480970114776,0.026675068162319508,0.09605110549415746,6,6,1.7959137278082223e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,100,100,0.026675068162319508,0.0011238610576745918,0.0277989292199941,0.09598468233161345,6,6,1.8017484656255323e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,101,101,0.0277989292199941,0.0011708754255098865,0.028969804645503985,0.09591842982635516,6,6,1.7917790377018383e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,102,102,0.028969804645503985,0.0012206991165614027,0.030190503762065387,0.09585186468073854,6,6,1.772987150444089e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,103,103,0.030190503762065387,0.0012735267285902917,0.03146403049065568,0.0957845209009325,6,6,1.719175577438636e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,104,104,0.03146403049065568,0.0013295746709507147,0.03279360516160639,0.09571594367324278,6,6,1.6697281844115214e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,105,105,0.03279360516160639,0.0013890838035193454,0.03418268896512574,0.09564568358899796,6,6,1.577025722639241e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,106,106,0.03418268896512574,0.0014523225214097696,0.03563501148653551,0.0955732909919132,6,6,1.4557820332963271e-08,True,False,True
M1,0.1,32,aligned_guard_1p1,107,107,0.03563501148653551,0.0015195903649824676,0.03715460185151798,0.09549831025842528,5,5,1.98361509380592e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,108,108,0.03715460185151798,0.0015912222539543862,0.038745824105472365,0.09542027387605084,5,5,1.863460159758851e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,109,109,0.038745824105472365,0.001667593467632837,0.0404134175731052,0.09533869614898823,5,5,1.7182612961587566e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,110,110,0.0404134175731052,0.0017491255229952441,0.042162543096100444,0.10158889546250488,5,5,1.564447862367754e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,111,111,0.042162543096100444,0.001721768422652871,0.04388431151875331,0.10187279852257235,5,5,1.0686322445474942e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,112,112,0.04388431151875331,0.0016901159559991595,0.045574427474752474,0.10121433348910534,5,5,7.758414820742911e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,113,113,0.045574427474752474,0.0016698385473052418,0.04724426602205772,0.10062758794420762,5,5,6.483734141158754e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,114,114,0.04724426602205772,0.0016594242010760252,0.04890369022313374,0.10014328437414391,5,5,6.104770319014435e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,115,115,0.04890369022313374,0.0016570499074868305,0.05056074013062057,0.09973872907241231,5,5,6.139277799501574e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,116,116,0.05056074013062057,0.0016613906382181582,0.05222213076883873,0.09939549349143927,5,5,6.344676327514475e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,117,117,0.05222213076883873,0.0016714949338837483,0.05389362570272248,0.09910024580308757,5,5,6.614180565476231e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,118,118,0.05389362570272248,0.0016866708254235946,0.05558029652814607,0.09884316558458801,5,5,6.906721033151613e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,119,119,0.05558029652814607,0.0017064111771897626,0.05728670770533583,0.09861684178972419,5,5,7.207344067164436e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,120,120,0.05728670770533583,0.0017303445803185007,0.059017052285654334,0.09841555986845153,5,5,7.509405482588568e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,121,121,0.059017052285654334,0.0017582022422383094,0.06077525452789264,0.09823482912576516,5,5,7.813727962852914e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,122,122,0.06077525452789264,0.001789795185562313,0.06256504971345496,0.09807106039065977,5,5,8.117759515558002e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,123,123,0.06256504971345496,0.0018249983006534025,0.06439004801410836,0.09792134064170291,5,5,8.422158409546091e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,124,124,0.06439004801410836,0.0018637390876122964,0.06625378710172065,0.09778327194912347,5,5,8.725533305251251e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,125,125,0.06625378710172065,0.0019059896958469522,0.0681597767975676,0.09765485413932896,5,5,9.025484030890788e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,126,126,0.0681597767975676,0.001951761346269161,0.07011153814383676,0.09753439782420094,5,5,9.317593193543617e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,127,127,0.07011153814383676,0.002001100524337144,0.07211263866817391,0.09742045891272286,5,5,9.598906468128523e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,128,128,0.07211263866817391,0.0020540865303559,0.0741667251985298,0.0973117885618097,5,5,9.862674202761562e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,129,129,0.0741667251985298,0.0021108301067256636,0.07627755530525547,0.09720729436648723,5,5,1.010188522982262e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,130,130,0.07627755530525547,0.002171472954249187,0.07844902825950466,0.09710600981224421,5,5,1.030725139497947e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,131,131,0.07844902825950466,0.0022361880160123556,0.08068521627551702,0.09700706984098288,5,5,1.046597801231332e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,132,132,0.08068521627551702,0.002305180457133678,0.0829903967326507,0.09690969095636663,5,5,1.0567877166017529e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,133,133,0.0829903967326507,0.0023786893079367887,0.08536908604058749,0.09681315470234605,5,5,1.059768967658989e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,134,134,0.08536908604058749,0.002456989770915033,0.08782607581150252,0.0967167936457042,5,5,1.0542943224099347e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,135,135,0.08782607581150252,0.0025403962210694764,0.090366472032572,0.09661997921449558,5,5,1.0391298408756258e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,136,136,0.090366472032572,0.0026292659569195492,0.09299573798949155,0.09652211091091933,5,5,1.0140750580268066e-06,True,False,True
M1,0.1,32,aligned_guard_1p1,137,137,0.09299573798949155,0.0027240037874286752,0.09571974177692023,0.09642260654283578,5,5,9.799533741990726e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,138,138,0.09571974177692023,0.002825067569832325,0.09854480934675255,0.09632089321133869,5,5,9.403710553731836e-07,True,False,True
M1,0.1,32,aligned_guard_1p1,139,139,0.09854480934675255,0.0029329748465203856,0.10147778419327294,0.09989219484107606,5,5,9.036724244230844e-07,True,False,True
