model,eta_target,grid,variant,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
M1,0.1,64,aligned_guard_1p1,181,0.09479466094014866,0.001541280505552816,0.09839693254635112,5,5,1.2244138282079013e-06,0
M1,0.1,64,aligned_guard_1p1,182,0.0963610517469218,0.0015663908067731446,0.09820368536766552,5,5,1.2258250413341995e-06,0
M1,0.1,64,aligned_guard_1p1,183,0.09795609454079326,0.0015950427938714543,0.09802285805049055,5,5,1.2216669252394802e-06,0
M1,0.1,64,aligned_guard_1p1,184,0.09958330968794789,0.0016272151471546205,0.09785210599317165,5,5,1.2109482929236231e-06,0
M1,0.1,64,aligned_guard_1p1,185,0.10124624287741667,0.0016629331894687802,0.0976894597345705,5,5,1.1937496594188507e-06,0
M1,0.1,64,aligned_guard_1p1,186,0.10294850757822174,0.0017022647008050748,0.09753324543718483,5,5,1.1715692132636534e-06,0
M1,0.1,64,aligned_guard_1p1,187,0.1046938249755613,0.0017453173973395555,0.09738202421983091,5,5,1.1483356191811293e-06,0
M1,0.1,64,aligned_guard_1p1,188,0.10648606272305325,0.0017922377474919426,0.09723454530847529,5,5,1.131967621238407e-06,0
M1,0.1,64,aligned_guard_1p1,189,0.10832927363313267,0.0018432109100794294,0.09708970953168497,5,5,1.1355728666050526e-06,0
M1,0.1,64,aligned_guard_1p1,190,0.11022773529191218,0.001898461658779505,0.09706252292183076,5,5,1.1767886444458491e-06,0
M1,0.1,64,aligned_guard_1p1,191,0.11218365154221245,0.0019559162503002625,0.10208759826352329,5,5,1.267544905905748e-06,0
M1,0.1,64,aligned_guard_1p1,192,0.11409957108931686,0.0019159195471044079,0.10172142990090152,5,5,1.1128221892708738e-06,0
M1,0.1,64,aligned_guard_1p1,193,0.11598306756490802,0.0018834964755911553,0.10111555860524375,5,5,1.0183435588856599e-06,0
M1,0.1,64,aligned_guard_1p1,194,0.11784578434318775,0.0018627167782797366,0.1005918115346054,5,5,9.677938717200777e-07,0
M1,0.1,64,aligned_guard_1p1,195,0.11969754220484921,0.0018517578616614617,0.1001468531572198,5,5,9.413628090298411e-07,0
M1,0.1,64,aligned_guard_1p1,196,0.12154658468924401,0.0018490424843947927,0.09976345942758634,5,5,9.281718455375702e-07,0
M1,0.1,64,aligned_guard_1p1,197,0.12340001127950467,0.0018534265902606624,0.0994282596220001,5,5,9.218151407541134e-07,0
M1,0.1,64,aligned_guard_1p1,198,0.1252640955924625,0.0018640843129578046,0.09913127280563176,5,5,9.185838542744827e-07,0
M1,0.1,64,aligned_guard_1p1,199,0.12714451562561666,0.001880420033154163,0.09886490885754494,5,5,9.159876060743632e-07,0
M1,0.1,64,aligned_guard_1p1,200,0.12904652520098953,0.001902009575372868,0.09862327940549666,5,5,9.121525892234409e-07,0
M1,0.1,64,aligned_guard_1p1,201,0.13097508566545413,0.0019285604644646015,0.09840173478435439,5,5,9.056696588737053e-07,0
M1,0.1,64,aligned_guard_1p1,202,0.13293497028404444,0.0019598846185903194,0.09819654555375319,5,5,8.956455043991887e-07,0
M1,0.1,64,aligned_guard_1p1,203,0.1349308496783124,0.001995879394267969,0.09800467809777265,5,5,8.816039968127883e-07,0
M1,0.1,64,aligned_guard_1p1,204,0.1369673640906926,0.002036514412380208,0.09782363308281679,5,5,8.64082726837348e-07,0
M1,0.1,64,aligned_guard_1p1,205,0.1390491865994274,0.0020818225087347853,0.09765132695930138,5,5,8.451080109553549e-07,0
M1,0.1,64,aligned_guard_1p1,206,0.14118108032126328,0.002131893721835891,0.09748600362441374,5,5,8.291822758488633e-07,0
M1,0.1,64,aligned_guard_1p1,207,0.1433679519157226,0.002186871594459324,0.09732616768927832,5,5,8.23879615894718e-07,0
M1,0.1,64,aligned_guard_1p1,208,0.14561490322016632,0.0022469513044437225,0.09717053355601839,5,5,8.403930368235888e-07,0
M1,0.1,64,aligned_guard_1p1,209,0.14792728252098425,0.002312379300817943,0.09743732661406024,5,5,8.920065151809222e-07,0
M1,0.1,64,aligned_guard_1p1,210,0.15030047909890049,0.002373196577916236,0.10201622641826054,5,5,9.695592548197966e-07,0
M1,0.1,64,aligned_guard_1p1,211,0.1526267723379645,0.0023262932390640187,0.10162378527619238,5,5,8.707021407942269e-07,0
M1,0.1,64,aligned_guard_1p1,212,0.15491589513804682,0.0022891228000823196,0.10102026811820351,5,5,8.072268061820486e-07,0
M1,0.1,64,aligned_guard_1p1,213,0.15718189862697424,0.002266003488927414,0.10049861295732472,5,5,7.704979739241324e-07,0
M1,0.1,64,aligned_guard_1p1,214,0.1594366595856052,0.002254760958630981,0.10005411032363185,5,5,7.483911182518339e-07,0
M1,0.1,64,aligned_guard_1p1,215,0.1616902011456049,0.002253541559999687,0.09966987641224878,5,5,7.340779492888563e-07,0
M1,0.1,64,aligned_guard_1p1,216,0.1639512068186517,0.002261005673046808,0.09933285023056629,5,5,7.234615442713703e-07,0
M1,0.1,64,aligned_guard_1p1,217,0.16622739809656095,0.00227619127790925,0.09903327188168841,5,5,7.140273174884789e-07,0
M1,0.1,64,aligned_guard_1p1,218,0.16852580875659504,0.0022984106600340707,0.09876371300766176,5,5,7.041254499752783e-07,0
M1,0.1,64,aligned_guard_1p1,219,0.17085299005632582,0.0023271812997307704,0.09851840920001426,5,5,6.925703389951538e-07,0
M1,0.1,64,aligned_guard_1p1,220,0.17321516918470178,0.0023621791283759725,0.09829281039924045,5,5,6.787609643403095e-07,0
M1,0.1,64,aligned_guard_1p1,221,0.1756183756031381,0.002403206418436303,0.09808327099442236,5,5,6.628427854356747e-07,0
M1,0.1,64,aligned_guard_1p1,222,0.1780685451316125,0.002450169528474397,0.09788683112921472,5,5,6.460194377567466e-07,0
M1,0.1,64,aligned_guard_1p1,223,0.18057160861850796,0.0025030634868954647,0.09770105916276683,5,5,6.31073719086091e-07,0
M1,0.1,64,aligned_guard_1p1,224,0.18313357008376233,0.0025619614652543747,0.09752393617629268,5,5,6.231913103827821e-07,0
M1,0.1,64,aligned_guard_1p1,225,0.1857605779401958,0.0026270078564334734,0.09735377006581708,5,5,6.300756880046699e-07,0
M1,0.1,64,aligned_guard_1p1,226,0.18845899203823993,0.0026984140980441293,0.09718913090547622,5,5,6.610698366716775e-07,0
M1,0.1,64,aligned_guard_1p1,227,0.19123544869846928,0.002776456660229364,0.0990409692442861,5,5,7.244870606309595e-07,0
M1,0.1,64,aligned_guard_1p1,228,0.194038790266524,0.0028033415680547213,0.10183879394608251,5,5,7.476868303106011e-07,0
M1,0.1,64,aligned_guard_1p1,229,0.19679151490065402,0.0027527246341300165,0.10135975417405917,5,5,6.859723825812308e-07,0
M1,0.1,64,aligned_guard_1p1,230,0.1995073113788133,0.0027157964781592938,0.10077946531612561,5,5,6.446366694196249e-07,0
M1,0.1,64,aligned_guard_1p1,231,0.20220210289178708,0.002694791512973767,0.10028000096297394,5,5,6.179447560002716e-07,0
M1,0.1,64,aligned_guard_1p1,232,0.20488937003089366,0.002687267139106586,0.0998517342618891,5,5,5.991779009307032e-07,0
M1,0.1,64,aligned_guard_1p1,233,0.20758062738257718,0.0026912573516835237,0.09947911547028676,5,5,5.842998202538688e-07,0
M1,0.1,64,aligned_guard_1p1,234,0.21028597647917965,0.0027053490966024627,0.09915026966577341,5,5,5.70950159313663e-07,0
M1,0.1,64,aligned_guard_1p1,235,0.21301451075923955,0.002728534280059903,0.09885627879608956,5,5,5.575934638991153e-07,0
M1,0.1,64,aligned_guard_1p1,236,0.21577461291288022,0.0027601021536406804,0.09859032130241961,5,5,5.434000835431947e-07,0
M1,0.1,64,aligned_guard_1p1,237,0.21857417996690598,0.0027995670540257606,0.09834708406036055,5,5,5.281865514346019e-07,0
M1,0.1,64,aligned_guard_1p1,238,0.2214207992447155,0.0028466192778095235,0.09812236330642718,5,5,5.125883392016766e-07,0
M1,0.1,64,aligned_guard_1p1,239,0.2243218904759976,0.0029010912312821,0.09791278748233542,5,5,4.984936657723165e-07,0
M1,0.1,64,aligned_guard_1p1,240,0.22728482443577838,0.0029629339597807792,0.09771562043836361,5,5,4.894405555710591e-07,0
M1,0.1,64,aligned_guard_1p1,241,0.23031702537406104,0.0030322009382826552,0.09752861900517537,5,5,4.909319774300718e-07,0
M1,0.1,64,aligned_guard_1p1,242,0.23342606246410919,0.003109037090048154,0.09734992823831466,5,5,5.098131478897266e-07,0
M1,0.1,64,aligned_guard_1p1,243,0.2366197341455481,0.0031936716814389083,0.09717800331984244,5,5,5.523954056120317e-07,0
M1,0.1,64,aligned_guard_1p1,244,0.2399061483260572,0.0032864141805091025,0.10093171361943454,5,5,6.22146993707655e-07,0
M1,0.1,64,aligned_guard_1p1,245,0.24316222519491984,0.0032560768688626516,0.10162267812461614,5,5,5.948784383866762e-07,0
M1,0.1,64,aligned_guard_1p1,246,0.24636631007927,0.0032040848843501693,0.10104795618138177,5,5,5.518588161112163e-07,0
M1,0.1,64,aligned_guard_1p1,247,0.2495371657852467,0.0031708557059766905,0.1004954507895844,5,5,5.219483854618667e-07,0
M1,0.1,64,aligned_guard_1p1,248,0.2526923889133222,0.003155223128075491,0.10002236492016325,5,5,5.001441509473013e-07,0
M1,0.1,64,aligned_guard_1p1,249,0.2558469065360498,0.0031545176227276324,0.09961385548906916,5,5,4.825378046793059e-07,0
M1,0.1,64,aligned_guard_1p1,250,0.2590136523740058,0.003166745837956031,0.09925586442602348,5,5,4.668078883332397e-07,0
M1,0.1,64,aligned_guard_1p1,251,0.2622041397636111,0.003190487389605319,0.09893783570604826,5,5,4.5161823008986496e-07,0
M1,0.1,64,aligned_guard_1p1,252,0.26542887918391184,0.00322473942030074,0.09865179872150301,5,5,4.3637482540318405e-07,0
M1,0.1,64,aligned_guard_1p1,253,0.2686976887363907,0.003268809552478892,0.09839162368042591,5,5,4.21212491613099e-07,0
M1,0.1,64,aligned_guard_1p1,254,0.2720199324703654,0.0033222437339746748,0.09815251806422322,5,5,4.0722558188976426e-07,0
M1,0.1,64,aligned_guard_1p1,255,0.2754047093456778,0.003384776875312422,0.09793068185979682,5,5,3.9677930760156106e-07,0
M1,0.1,64,aligned_guard_1p1,256,0.2788610080367849,0.0034562986911071064,0.09772306595911155,5,5,3.936631583858659e-07,0
M1,0.1,64,aligned_guard_1p1,257,0.28239783801360246,0.003536829976817614,0.09752719926476168,5,5,4.029766554153918e-07,0
M1,0.1,64,aligned_guard_1p1,258,0.2860243442636343,0.0036265062500318657,0.09734106267134303,5,5,4.29672981620027e-07,0
M1,0.1,64,aligned_guard_1p1,259,0.2897499109982776,0.003725566734643324,0.09784154604693325,5,5,4.768615635151242e-07,0
M1,0.1,64,aligned_guard_1p1,260,0.2935576663794694,0.0038077553811917695,0.10182028403601377,5,5,5.268262007303611e-07,0
M1,0.1,64,aligned_guard_1p1,261,0.29729734891644305,0.0037396825369736433,0.1013791634286671,5,5,4.837899581891871e-07,0
M1,0.1,64,aligned_guard_1p1,262,0.3009861567646208,0.003688807848177774,0.10076784811837512,5,5,4.5047130026658307e-07,0
M1,0.1,64,aligned_guard_1p1,263,0.30464685600258057,0.0036606992379597278,0.10023964714845772,5,5,4.2603278801193397e-07,0
M1,0.1,64,aligned_guard_1p1,264,0.3082988034526131,0.0036519474500325507,0.09978746285215333,5,5,4.06417436319815e-07,0
M1,0.1,64,aligned_guard_1p1,265,0.31195852917932426,0.003659725726711113,0.09939461103829376,5,5,3.8922614597868875e-07,0
M1,0.1,64,aligned_guard_1p1,266,0.31564054542596076,0.003682016246636481,0.09904831872546163,5,5,3.731637057610764e-07,0
M1,0.1,64,aligned_guard_1p1,267,0.3193579394150926,0.0037173939891318643,0.09873906977956874,5,5,3.5777534376592304e-07,0
M1,0.1,64,aligned_guard_1p1,268,0.3231228057414929,0.0037648663264002857,0.09845964898369373,5,5,3.434020093182127e-07,0
M1,0.1,64,aligned_guard_1p1,269,0.3269465714823435,0.00382376574085065,0.09820448834800997,5,5,3.313333747227889e-07,0
M1,0.1,64,aligned_guard_1p1,270,0.3308402486504382,0.0038936771680946653,0.09796922632680262,5,5,3.240217421855875e-07,0
M1,0.1,64,aligned_guard_1p1,271,0.3348146366435681,0.003974387993129864,0.09775040350353899,5,5,3.25085804978327e-07,0
M1,0.1,64,aligned_guard_1p1,272,0.3388804899297757,0.004065853286207636,0.09754524751096919,5,5,3.385422149783717e-07,0
M1,0.1,64,aligned_guard_1p1,273,0.34304866151163615,0.0041681715818604305,0.09735151776520404,5,5,3.6749151857679753e-07,0
M1,0.1,64,aligned_guard_1p1,274,0.34733022966542026,0.004281568153784083,0.0988093994383861,5,5,4.127703752383138e-07,0
M1,0.1,64,aligned_guard_1p1,275,0.35166338843181266,0.0043331587663923725,0.10166876166907923,5,5,4.3652028981379954e-07,0
M1,0.1,64,aligned_guard_1p1,276,0.3559254239826108,0.004262035550798123,0.10117297579586514,5,5,4.018479563774434e-07,0
M1,0.1,64,aligned_guard_1p1,277,0.36013804649101416,0.0042126225084033846,0.10057568257832711,5,5,3.7407511270933157e-07,0
M1,0.1,64,aligned_guard_1p1,278,0.36432655647713597,0.004188509986121791,0.10006096187361845,5,5,3.523383363312885e-07,0
M1,0.1,64,aligned_guard_1p1,279,0.3685125146247421,0.004185958147606127,0.09961870334689472,5,5,3.3396658836920925e-07,0
M1,0.1,64,aligned_guard_1p1,280,0.3727144947820522,0.004201980157310098,0.09923308729600848,5,5,3.174756628008712e-07,0
M1,0.1,64,aligned_guard_1p1,281,0.37694894951062047,0.004234454728568258,0.09889211327012061,5,5,3.0232647704048046e-07,0
M1,0.1,64,aligned_guard_1p1,282,0.3812308427663566,0.00428189325573616,0.09858682540735525,5,5,2.888062173730495e-07,0
M1,0.1,64,aligned_guard_1p1,283,0.3855741140280527,0.00434327126169609,0.09831042356652446,5,5,2.781131872960786e-07,0
M1,0.1,64,aligned_guard_1p1,284,0.3899920293458085,0.004417915317755798,0.09805765818250241,5,5,2.724495240216255e-07,0
M1,0.1,64,aligned_guard_1p1,285,0.39449745543862147,0.004505426092812952,0.0978244200002777,5,5,2.7479043127094325e-07,0
M1,0.1,64,aligned_guard_1p1,286,0.3991030805911142,0.0046056251524927636,0.09760745505207352,5,5,2.881539580711075e-07,0
M1,0.1,64,aligned_guard_1p1,287,0.40382159840313553,0.004718517812021291,0.09740416177559096,5,5,3.1436951637494117e-07,0
M1,0.1,64,aligned_guard_1p1,288,0.4086658655535395,0.004844267150403968,0.0986442368838225,5,5,3.5321837251999104e-07,0
M1,0.1,64,aligned_guard_1p1,289,0.4135767121508012,0.004910846597261701,0.10161680498495244,5,5,3.756266708938429e-07,0
M1,0.1,64,aligned_guard_1p1,290,0.41840942323435565,0.004832711083554444,0.10111955815367184,5,5,3.4453564124297146e-07,0
M1,0.1,64,aligned_guard_1p1,291,0.42318862833749715,0.004779205103141522,0.10051556320044813,5,5,3.187768878952346e-07,0
M1,0.1,64,aligned_guard_1p1,292,0.42794332000013136,0.004754691662634205,0.09999503616487819,5,5,2.980921595235851e-07,0
M1,0.1,64,aligned_guard_1p1,293,0.43269824768953624,0.004754927689404868,0.09954790285440297,5,5,2.804385819752358e-07,0
M1,0.1,64,aligned_guard_1p1,294,0.43747476989951123,0.004776522209974973,0.09915817369236528,5,5,2.648504899552191e-07,0
M1,0.1,64,aligned_guard_1p1,295,0.44229184350233286,0.0048170736028216535,0.09881374411576224,5,5,2.512284413960299e-07,0
M1,0.1,64,aligned_guard_1p1,296,0.44716674592195815,0.004874902419625308,0.09850560452388488,5,5,2.4037236624331687e-07,0
M1,0.1,64,aligned_guard_1p1,297,0.4521156038505883,0.004948857928630121,0.09822693365969377,5,5,2.3391638332968698e-07,0
M1,0.1,64,aligned_guard_1p1,298,0.45715379220102115,0.005038188350432876,0.09797248182957087,5,5,2.3417165045130444e-07,0
M1,0.1,64,aligned_guard_1p1,299,0.4622962447104892,0.005142452509468029,0.09773815266479839,5,5,2.434875051420941e-07,0
M1,0.1,64,aligned_guard_1p1,300,0.467557703382728,0.005261458672238796,0.09752071212403574,5,5,2.6324609298526474e-07,0
M1,0.1,64,aligned_guard_1p1,301,0.47295292513372056,0.005395221750992541,0.09731758065104777,5,5,2.9315750726132393e-07,0
M1,0.1,64,aligned_guard_1p1,302,0.47849685842398415,0.005543933290263576,0.10148953450834679,5,5,3.3126862430318656e-07,0
M1,0.1,64,aligned_guard_1p1,303,0.4839594249015234,0.005462566477539245,0.10125974325964719,5,5,3.046817780784485e-07,0
M1,0.1,64,aligned_guard_1p1,304,0.48935403316507814,0.005394608263554744,0.10063303069722894,5,5,2.7902249682526486e-07,0
M1,0.1,64,aligned_guard_1p1,305,0.49471470671945544,0.005360673554377303,0.10008119211311566,5,5,2.5839462301176197e-07,0
M1,0.1,64,aligned_guard_1p1,306,0.5000710313606712,0.005356324641215765,0.09960906406116997,5,5,2.4108537771908376e-07,0
M1,0.1,64,aligned_guard_1p1,307,0.5054483779823867,0.005377346621715514,0.09919967133135696,5,5,2.2624022604548405e-07,0
M1,0.1,64,aligned_guard_1p1,308,0.5108691082625845,0.005420730280197751,0.0988396296621682,5,5,2.1394961934030451e-07,0
M1,0.1,64,aligned_guard_1p1,309,0.5163534775370604,0.005484369274475931,0.09851903325611275,5,5,2.05112590195992e-07,0
M1,0.1,64,aligned_guard_1p1,310,0.5219202894445815,0.005566811907521074,0.09823044156979341,5,5,2.0135595794900195e-07,0
M1,0.1,64,aligned_guard_1p1,311,0.5275873838997823,0.005667094455200852,0.09796816892670025,5,5,2.0457968373435124e-07,0
M1,0.1,64,aligned_guard_1p1,312,0.5333720122308895,0.0057846283311071885,0.09772780551273434,5,5,2.162397633992667e-07,0
M1,0.1,64,aligned_guard_1p1,313,0.5392911345326313,0.0059191223017418795,0.0975058862130201,5,5,2.365629466604332e-07,0
M1,0.1,64,aligned_guard_1p1,314,0.5453616627147048,0.006070528182073475,0.09840005196428095,5,5,2.6429734055963836e-07,0
M1,0.1,64,aligned_guard_1p1,315,0.5515308954141723,0.006169232699467543,0.101503793967895,5,5,2.818150230515027e-07,0
M1,0.1,64,aligned_guard_1p1,316,0.5576087300037038,0.006077834589531533,0.1010008749969143,5,5,2.562130793099251e-07,0
M1,0.1,64,aligned_guard_1p1,317,0.5636263358806006,0.0060176058768968265,0.10038670883171358,5,5,2.3428679285191329e-07,0
M1,0.1,64,aligned_guard_1p1,318,0.5696207607869741,0.005994424906373442,0.09985785553083001,5,5,2.1644908428137113e-07,0
M1,0.1,64,aligned_guard_1p1,319,0.5756237185658167,0.006002957778842677,0.09940408584975463,5,5,2.016373736504811e-07,0
M1,0.1,64,aligned_guard_1p1,320,0.5816626632706812,0.006038944704864458,0.09900916280166157,5,5,1.897005135096783e-07,0
M1,0.1,64,aligned_guard_1p1,321,0.5877620428977586,0.006099379627077417,0.09866084788142793,5,5,1.8130180781060363e-07,0
M1,0.1,64,aligned_guard_1p1,322,0.5939442111621219,0.00618216826436333,0.09835007023992956,5,5,1.777068304502257e-07,0
M1,0.1,64,aligned_guard_1p1,323,0.6002300920458687,0.006285880883746848,0.09806998960833938,5,5,1.8036516073225274e-07,0
M1,0.1,64,aligned_guard_1p1,324,0.606639678616491,0.006409586570622343,0.09781535921663473,5,5,1.902371865945016e-07,0
M1,0.1,64,aligned_guard_1p1,325,0.6131924190265393,0.006552740410048315,0.09758209274819683,5,5,2.071935700419101e-07,0
M1,0.1,64,aligned_guard_1p1,326,0.6199075244577757,0.006715105431236408,0.09780846548091153,5,5,2.29916933286244e-07,0
M1,0.1,64,aligned_guard_1p1,327,0.6267730911530706,0.006865566695294837,0.10150093430208695,5,5,2.508895111581264e-07,0
M1,0.1,64,aligned_guard_1p1,328,0.6335371340089339,0.006764042855863323,0.10101621863908222,5,5,2.2673625093228843e-07,0
M1,0.1,64,aligned_guard_1p1,329,0.6402331308963548,0.006695996887420987,0.10038742541527827,5,5,2.0585464815332173e-07,0
M1,0.1,64,aligned_guard_1p1,330,0.6469032859080222,0.006670155011667331,0.09984590093430597,5,5,1.8907956406244237e-07,0
M1,0.1,64,aligned_guard_1p1,331,0.653583735429987,0.006680449521964841,0.09938246599558831,5,5,1.7560477237560306e-07,0
M1,0.1,64,aligned_guard_1p1,332,0.6603056953401601,0.0067219599101730814,0.0989802398883102,5,5,1.6545799909141367e-07,0
M1,0.1,64,aligned_guard_1p1,333,0.6670969093418216,0.006791214001661518,0.09862649175842525,5,5,1.5935230489917336e-07,0
M1,0.1,64,aligned_guard_1p1,334,0.6739827002490921,0.006885790907270483,0.09831181819750501,5,5,1.5837020526160479e-07,0
M1,0.1,64,aligned_guard_1p1,335,0.6809867319448921,0.00700403169579996,0.09802914834047857,5,5,1.6341533015314466e-07,0
M1,0.1,64,aligned_guard_1p1,336,0.6881315779568898,0.0071448460119976675,0.09777306743683828,5,5,1.7461584846737747e-07,0
M1,0.1,64,aligned_guard_1p1,337,0.6954391588677713,0.007307580910881478,0.09753935800499464,5,5,1.9107486936264952e-07,0
M1,0.1,64,aligned_guard_1p1,338,0.7029310893667472,0.007491930498975894,0.09943790864710739,5,5,2.1109621605467803e-07,0
M1,0.1,64,aligned_guard_1p1,339,0.7104653694023056,0.007534280035558483,0.10124157673617275,5,5,2.1045825471084417e-07,0
M1,0.1,64,aligned_guard_1p1,340,0.7179072527455413,0.007441883343235754,0.10068239847238973,5,5,1.8961147455122825e-07,0
M1,0.1,64,aligned_guard_1p1,341,0.7252986969861913,0.0073914442406500195,0.10008926698384146,5,5,1.7229503934125206e-07,0
M1,0.1,64,aligned_guard_1p1,342,0.7326835489921945,0.007384852006003105,0.09958060457011016,5,5,1.5868489754294771e-07,0
M1,0.1,64,aligned_guard_1p1,343,0.7400995031711066,0.007415954178912188,0.09914318804769227,5,5,1.4861795325287536e-07,0
M1,0.1,64,aligned_guard_1p1,344,0.747579547261826,0.007480044090719359,0.09876194511139114,5,5,1.4255412142573544e-07,0
M1,0.1,64,aligned_guard_1p1,345,0.7551533593027723,0.007573812040946343,0.09842562353415668,5,5,1.4128127387431306e-07,0
M1,0.1,64,aligned_guard_1p1,346,0.7628483189779,0.007694959675127688,0.09812585085661833,5,5,1.4539407013009518e-07,0
M1,0.1,64,aligned_guard_1p1,347,0.7706902481005035,0.00784192912260356,0.0978562775934138,5,5,1.547772008573526e-07,0
M1,0.1,64,aligned_guard_1p1,348,0.7787039691569964,0.008013721056492916,0.09761199514294631,5,5,1.6847463507561908e-07,0
M1,0.1,64,aligned_guard_1p1,349,0.7869137399385047,0.00820977078150831,0.09891527441097793,5,5,1.8489817520421778e-07,0
M1,0.1,64,aligned_guard_1p1,350,0.7952135407836178,0.008299800845113123,0.10123002330319111,5,5,1.8818907014406877e-07,0
M1,0.1,64,aligned_guard_1p1,351,0.8034124926106412,0.008198951827023324,0.10068708087288036,5,5,1.690058555491744e-07,0
M1,0.1,64,aligned_guard_1p1,352,0.8115554954228636,0.008143002812222435,0.10008296922404264,5,5,1.5316378755694717e-07,0
M1,0.1,64,aligned_guard_1p1,353,0.8196917476497473,0.008136252226883637,0.0995650120472861,5,5,1.41175755200023e-07,0
M1,0.1,64,aligned_guard_1p1,354,0.8278635462159137,0.008171798566166509,0.09912083746436183,5,5,1.3296932691615943e-07,0
M1,0.1,64,aligned_guard_1p1,355,0.8361078253959646,0.008244279180050934,0.0987348600697587,5,5,1.2894110802164385e-07,0
M1,0.1,64,aligned_guard_1p1,356,0.8444577427141501,0.008349917318185431,0.09839542379671816,5,5,1.2956956405659537e-07,0
M1,0.1,64,aligned_guard_1p1,357,0.8529438257005256,0.008486082986375564,0.09809386802203164,5,5,1.3492667924422673e-07,0
M1,0.1,64,aligned_guard_1p1,358,0.8615948078235566,0.008650982123030983,0.09782362591435204,5,5,1.4439890255543212e-07,0
M1,0.1,64,aligned_guard_1p1,359,0.8704382564712332,0.008843448647676602,0.09757961203145292,5,5,1.5675730675622104e-07,0
M1,0.1,64,aligned_guard_1p1,360,0.8795010601282369,0.009062803657003767,0.10015046261911532,5,5,1.7049151087875627e-07,0
M1,0.1,64,aligned_guard_1p1,361,0.8885502481399496,0.009049188011712674,0.10099951714646761,5,5,1.6164549363619827e-07,0
M1,0.1,64,aligned_guard_1p1,362,0.8975098830643322,0.00895963492438257,0.10040546407405024,5,5,1.4499267745664976e-07,0
M1,0.1,64,aligned_guard_1p1,363,0.9064333365905016,0.008923453526169385,0.0998317561252014,5,5,1.3209338023168452e-07,0
M1,0.1,64,aligned_guard_1p1,364,0.915371828581946,0.008938491991444353,0.09934162657393678,5,5,1.230951101905046e-07,0
